cluster_model,cluster_rules,match_score,concordance
62,62,7,True
62,62,0,True
62,62,7,True
71,71,7,True
71,71,7,True
24,24,7,True
6,6,7,True
55,55,0,True
92,92,7,True
60,60,0,True
55,55,0,True
9,9,0,True
55,55,0,True
34,34,7,True
81,81,0,True
53,53,0,True
55,55,0,True
76,76,0,True
55,55,0,True
55,55,0,True
92,92,7,True
55,55,0,True
60,60,0,True
3,3,0,True
55,55,0,True
60,60,0,True
55,55,0,True
60,60,0,True
9,9,0,True
92,92,7,True
76,76,0,True
92,92,7,True
33,33,0,True
60,60,0,True
55,55,0,True
92,92,0,True
55,55,0,True
60,60,0,True
93,93,0,True
55,55,0,True
68,68,0,True
34,34,7,True
60,60,0,True
93,93,0,True
34,34,0,True
3,3,0,True
55,55,0,True
53,53,0,True
81,81,0,True
81,81,0,True
92,92,7,True
92,92,7,True
76,76,0,True
81,81,0,True
14,14,0,True
55,55,0,True
64,64,0,True
53,53,0,True
11,11,0,True
81,81,0,True
60,60,0,True
55,55,0,True
92,92,7,True
81,81,0,True
71,71,7,True
6,6,7,True
7,7,7,True
52,52,0,True
71,71,7,True
71,71,0,True
71,71,7,True
59,59,0,True
71,71,7,True
52,52,0,True
71,71,7,True
71,71,7,True
62,62,0,True
24,24,0,True
71,71,7,True
59,59,0,True
91,91,0,True
6,6,7,True
62,62,0,True
71,71,7,True
71,71,7,True
6,6,7,True
85,85,0,True
71,71,7,True
71,71,7,True
31,31,0,True
6,6,7,True
71,71,7,True
88,88,7,True
71,71,0,True
7,7,7,True
71,71,0,True
8,8,7,True
88,88,7,True
6,6,7,True
31,31,0,True
62,62,0,True
71,71,7,True
71,71,7,True
88,88,7,True
8,8,7,True
13,13,0,True
24,24,7,True
88,88,7,True
91,91,7,True
24,24,7,True
71,71,0,True
62,62,0,True
71,71,0,True
8,8,0,True
24,24,7,True
7,7,7,True
71,71,0,True
80,80,0,True
7,7,7,True
71,71,0,True
71,71,0,True
31,31,0,True
6,6,7,True
91,91,7,True
88,88,7,True
71,71,0,True
62,62,0,True
71,71,0,True
85,85,0,True
62,62,0,True
6,6,7,True
6,6,7,True
71,71,0,True
62,62,0,True
62,62,0,True
6,6,7,True
62,62,0,True
85,85,0,True
7,7,7,True
71,71,0,True
31,31,0,True
62,62,0,True
6,6,7,True
71,71,0,True
62,62,0,True
71,71,0,True
52,52,0,True
62,62,0,True
88,88,7,True
24,24,7,True
62,62,0,True
31,31,7,True
62,62,7,True
62,62,7,True
6,6,7,True
6,6,7,True
71,71,0,True
71,71,0,True
71,71,0,True
24,24,7,True
71,71,0,True
71,71,0,True
31,31,7,True
62,62,0,True
62,62,0,True
62,62,7,True
6,6,7,True
6,6,7,True
62,62,7,True
62,62,7,True
71,71,0,True
62,62,7,True
62,62,7,True
62,62,0,True
31,31,7,True
62,62,7,True
52,52,0,True
6,6,7,True
71,71,0,True
71,71,0,True
7,7,0,True
71,71,0,True
24,24,7,True
31,31,7,True
62,62,7,True
62,62,7,True
62,62,0,True
31,31,7,True
24,24,7,True
85,85,0,True
71,71,0,True
15,15,0,True
52,52,0,True
24,24,7,True
71,71,0,True
24,24,7,True
62,62,7,True
62,62,7,True
80,80,0,True
31,31,0,True
62,62,7,True
71,71,0,True
62,62,0,True
62,62,7,True
88,88,0,True
8,8,0,True
62,62,7,True
24,24,7,True
71,71,0,True
62,62,0,True
71,71,0,True
62,62,7,True
71,71,0,True
24,24,7,True
31,31,7,True
62,62,7,True
62,62,7,True
71,71,0,True
7,7,0,True
24,24,7,True
71,71,7,True
15,15,0,True
71,71,7,True
6,6,7,True
7,7,0,True
71,71,0,True
71,71,0,True
85,85,7,True
62,62,0,True
62,62,0,True
13,13,0,True
88,88,0,True
59,59,0,True
91,91,7,True
21,21,0,True
6,6,7,True
71,71,7,True
85,85,0,True
6,6,7,True
31,31,7,True
71,71,7,True
6,6,7,True
62,62,0,True
71,71,7,True
71,71,0,True
62,62,0,True
62,62,0,True
91,91,7,True
24,24,0,True
62,62,0,True
71,71,7,True
6,6,7,True
85,85,7,True
71,71,7,True
71,71,7,True
71,71,7,True
71,71,7,True
6,6,7,True
85,85,7,True
31,31,0,True
62,62,0,True
6,6,0,True
71,71,7,True
7,7,0,True
6,6,7,True
24,24,0,True
85,85,7,True
71,71,7,True
62,62,0,True
62,62,0,True
71,71,7,True
71,71,7,True
62,62,0,True
71,71,7,True
62,62,0,True
62,62,0,True
31,31,7,True
62,62,7,True
6,6,7,True
6,6,7,True
62,62,7,True
71,71,0,True
62,62,7,True
62,62,7,True
71,71,0,True
31,31,7,True
71,71,0,True
62,62,7,True
62,62,7,True
6,6,7,True
6,6,7,True
71,71,0,True
31,31,7,True
24,24,0,True
31,31,7,True
71,71,0,True
71,71,0,True
62,62,7,True
71,71,0,True
31,31,7,True
71,71,0,True
6,6,7,True
6,6,7,True
31,31,7,True
62,62,0,True
71,71,0,True
62,62,7,True
6,6,7,True
62,62,7,True
91,91,7,True
62,62,0,True
88,88,0,True
88,88,0,True
71,71,0,True
91,91,7,True
62,62,7,True
71,71,0,True
71,71,0,True
31,31,7,True
62,62,7,True
6,6,7,True
71,71,0,True
62,62,0,True
62,62,7,True
71,71,0,True
31,31,7,True
6,6,7,True
6,6,7,True
62,62,7,True
71,71,0,True
24,24,0,True
62,62,0,True
85,85,0,True
24,24,0,True
62,62,0,True
71,71,0,True
62,62,7,True
52,52,0,True
71,71,7,True
71,71,7,True
24,24,7,True
62,62,7,True
8,8,0,True
24,24,7,True
62,62,0,True
62,62,7,True
71,71,7,True
6,6,0,True
85,85,7,True
62,62,0,True
15,15,0,True
62,62,7,True
71,71,7,True
71,71,7,True
21,21,0,True
24,24,7,True
71,71,7,True
21,21,0,True
24,24,7,True
71,71,7,True
52,52,7,True
24,24,7,True
13,13,0,True
88,88,0,True
62,62,7,True
71,71,7,True
71,71,7,True
71,71,7,True
52,52,7,True
21,21,0,True
15,15,0,True
62,62,7,True
59,59,0,True
71,71,0,True
24,24,7,True
21,21,0,True
52,52,7,True
62,62,7,True
62,62,7,True
71,71,7,True
71,71,0,True
71,71,0,True
62,62,0,True
71,71,0,True
71,71,0,True
62,62,7,True
59,59,0,True
24,24,7,True
24,24,7,True
71,71,7,True
62,62,0,True
71,71,7,True
52,52,7,True
62,62,7,True
62,62,7,True
6,6,0,True
6,6,0,True
31,31,0,True
62,62,7,True
71,71,7,True
71,71,7,True
62,62,7,True
6,6,7,True
7,7,0,True
24,24,7,True
71,71,7,True
8,8,0,True
71,71,0,True
62,62,7,True
62,62,0,True
62,62,7,True
62,62,7,True
71,71,0,True
71,71,0,True
71,71,7,True
24,24,7,True
52,52,0,True
24,24,7,True
71,71,7,True
62,62,7,True
15,15,0,True
31,31,7,True
62,62,0,True
6,6,7,True
71,71,7,True
62,62,7,True
31,31,7,True
6,6,7,True
62,62,7,True
71,71,7,True
71,71,7,True
80,80,0,True
71,71,0,True
71,71,7,True
24,24,7,True
31,31,0,True
71,71,7,True
31,31,7,True
24,24,7,True
62,62,7,True
62,62,0,True
8,8,0,True
62,62,0,True
6,6,7,True
31,31,7,True
31,31,7,True
62,62,7,True
62,62,7,True
6,6,7,True
71,71,7,True
62,62,7,True
71,71,7,True
71,71,7,True
24,24,7,True
31,31,7,True
14,14,7,True
76,76,7,True
3,3,7,True
14,14,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
76,76,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
23,23,7,True
14,14,7,True
76,76,7,True
50,50,7,True
3,3,7,True
50,50,7,True
11,11,7,True
3,3,7,True
50,50,7,True
64,64,7,True
64,64,7,True
50,50,7,True
9,9,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
76,76,7,True
92,92,7,True
9,9,7,True
50,50,7,True
50,50,7,True
76,76,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
92,92,0,True
14,14,0,True
14,14,7,True
34,34,0,True
50,50,7,True
50,50,7,True
68,68,0,True
50,50,7,True
50,50,0,True
50,50,7,True
50,50,7,True
33,33,7,True
50,50,0,True
50,50,7,True
50,50,7,True
50,50,7,True
68,68,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
64,64,0,True
50,50,7,True
23,23,7,True
11,11,7,True
14,14,7,True
50,50,7,True
14,14,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
76,76,7,True
50,50,7,True
50,50,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
9,9,7,True
50,50,7,True
33,33,0,True
50,50,7,True
14,14,7,True
64,64,7,True
50,50,7,True
68,68,7,True
92,92,7,True
50,50,7,True
68,68,7,True
50,50,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
92,92,7,True
76,76,7,True
3,3,7,True
50,50,0,True
50,50,7,True
3,3,7,True
11,11,7,True
50,50,0,True
50,50,7,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
14,14,7,True
92,92,7,True
50,50,7,True
50,50,0,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,0,True
50,50,7,True
9,9,7,True
50,50,7,True
64,64,7,True
76,76,0,True
68,68,0,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
9,9,7,True
50,50,7,True
92,92,7,True
14,14,7,True
34,34,0,True
50,50,7,True
14,14,7,True
76,76,7,True
50,50,7,True
14,14,7,True
91,91,0,True
3,3,7,True
14,14,7,True
50,50,7,True
50,50,7,True
11,11,7,True
50,50,0,True
50,50,7,True
64,64,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
3,3,7,True
9,9,7,True
50,50,7,True
50,50,7,True
9,9,7,True
50,50,7,True
3,3,7,True
34,34,0,True
91,91,0,True
50,50,7,True
50,50,7,True
50,50,7,True
9,9,7,True
92,92,7,True
50,50,7,True
50,50,0,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,0,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
68,68,7,True
92,92,7,True
50,50,7,True
9,9,7,True
76,76,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
33,33,7,True
50,50,7,True
93,93,0,True
50,50,7,True
14,14,7,True
50,50,0,True
14,14,7,True
64,64,0,True
14,14,7,True
14,14,7,True
50,50,7,True
92,92,7,True
50,50,7,True
68,68,7,True
50,50,0,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
76,76,7,True
50,50,0,True
50,50,7,True
34,34,7,True
50,50,0,True
50,50,7,True
50,50,7,True
68,68,7,True
50,50,7,True
3,3,0,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
50,50,7,True
50,50,0,True
9,9,7,True
3,3,7,True
11,11,7,True
50,50,7,True
14,14,7,True
50,50,7,True
64,64,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
3,3,0,True
34,34,7,True
50,50,7,True
11,11,0,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
34,34,7,True
50,50,0,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
64,64,7,True
50,50,7,True
3,3,7,True
50,50,7,True
9,9,7,True
23,23,7,True
50,50,7,True
50,50,7,True
14,14,7,True
14,14,7,True
76,76,7,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,0,True
50,50,7,True
3,3,7,True
9,9,7,True
9,9,0,True
92,92,7,True
50,50,7,True
64,64,7,True
3,3,7,True
76,76,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
9,9,7,True
14,14,7,True
14,14,7,True
50,50,7,True
9,9,0,True
92,92,7,True
50,50,7,True
50,50,7,True
3,3,7,True
76,76,7,True
50,50,7,True
50,50,7,True
14,14,7,True
50,50,7,True
3,3,7,True
64,64,7,True
50,50,7,True
50,50,7,True
50,50,7,True
9,9,7,True
14,14,7,True
92,92,7,True
50,50,7,True
50,50,7,True
33,33,7,True
76,76,7,True
50,50,7,True
92,92,7,True
50,50,7,True
3,3,7,True
92,92,7,True
50,50,7,True
50,50,7,True
76,76,7,True
50,50,7,True
50,50,7,True
3,3,7,True
76,76,7,True
50,50,7,True
33,33,7,True
50,50,7,True
50,50,0,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
76,76,7,True
50,50,7,True
14,14,7,True
50,50,7,True
50,50,7,True
68,68,7,True
92,92,7,True
92,92,7,True
34,34,7,True
50,50,7,True
50,50,7,True
91,91,0,True
50,50,7,True
50,50,7,True
50,50,7,True
92,92,7,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
64,64,7,True
50,50,7,True
50,50,7,True
23,23,7,True
14,14,7,True
50,50,7,True
14,14,0,True
64,64,0,True
50,50,7,True
34,34,7,True
50,50,7,True
64,64,7,True
3,3,7,True
76,76,7,True
50,50,7,True
50,50,7,True
92,92,7,True
50,50,7,True
92,92,7,True
9,9,7,True
50,50,0,True
50,50,7,True
23,23,7,True
64,64,7,True
11,11,7,True
14,14,7,True
50,50,7,True
64,64,7,True
50,50,7,True
50,50,7,True
50,50,0,True
50,50,7,True
92,92,7,True
76,76,7,True
50,50,7,True
23,23,7,True
14,14,7,True
14,14,7,True
33,33,0,True
50,50,7,True
64,64,7,True
50,50,7,True
50,50,7,True
50,50,7,True
64,64,7,True
64,64,7,True
50,50,7,True
50,50,7,True
93,93,0,True
50,50,7,True
50,50,7,True
50,50,7,True
92,92,0,True
14,14,7,True
50,50,7,True
34,34,7,True
50,50,7,True
11,11,7,True
64,64,7,True
76,76,7,True
50,50,7,True
14,14,7,True
64,64,0,True
50,50,7,True
33,33,7,True
14,14,7,True
50,50,7,True
11,11,7,True
50,50,7,True
14,14,7,True
50,50,7,True
14,14,7,True
50,50,7,True
3,3,7,True
50,50,7,True
92,92,7,True
76,76,7,True
50,50,7,True
14,14,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
92,92,7,True
3,3,7,True
50,50,7,True
9,9,7,True
50,50,7,True
50,50,7,True
33,33,7,True
3,3,7,True
50,50,7,True
50,50,0,True
11,11,7,True
64,64,7,True
14,14,7,True
64,64,7,True
50,50,7,True
64,64,7,True
50,50,7,True
92,92,7,True
50,50,0,True
68,68,7,True
50,50,0,True
33,33,7,True
64,64,7,True
64,64,7,True
50,50,7,True
50,50,7,True
92,92,7,True
50,50,7,True
14,14,7,True
3,3,7,True
76,76,7,True
50,50,7,True
76,76,7,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
64,64,7,True
64,64,7,True
64,64,7,True
50,50,7,True
14,14,7,True
50,50,7,True
33,33,7,True
68,68,7,True
92,92,7,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,0,True
64,64,7,True
64,64,7,True
11,11,7,True
23,23,7,True
14,14,7,True
23,23,7,True
50,50,7,True
50,50,7,True
3,3,7,True
14,14,7,True
64,64,7,True
68,68,7,True
92,92,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
9,9,7,True
33,33,0,True
50,50,7,True
50,50,7,True
50,50,7,True
64,64,7,True
14,14,7,True
50,50,7,True
68,68,7,True
34,34,7,True
14,14,7,True
50,50,7,True
9,9,7,True
3,3,7,True
50,50,7,True
3,3,7,True
50,50,7,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
64,64,7,True
23,23,7,True
50,50,7,True
50,50,7,True
76,76,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
92,92,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
50,50,7,True
33,33,7,True
33,33,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
64,64,7,True
3,3,7,True
23,23,7,True
50,50,7,True
64,64,7,True
50,50,7,True
9,9,7,True
3,3,0,True
50,50,7,True
76,76,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
33,33,7,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
50,50,7,True
64,64,7,True
50,50,7,True
50,50,0,True
92,92,7,True
50,50,7,True
14,14,7,True
9,9,7,True
11,11,7,True
50,50,7,True
11,11,0,True
50,50,7,True
50,50,7,True
64,64,7,True
50,50,7,True
11,11,7,True
92,92,7,True
76,76,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,7,True
76,76,7,True
14,14,7,True
14,14,7,True
50,50,7,True
34,34,7,True
50,50,7,True
50,50,7,True
50,50,7,True
50,50,7,True
14,14,0,True
14,14,7,True
50,50,7,True
14,14,0,True
50,50,7,True
50,50,7,True
50,50,7,True
3,3,7,True
9,9,7,True
50,50,7,True
3,3,7,True
50,50,7,True
50,50,7,True
76,76,7,True
14,14,7,True
14,14,0,True
33,33,7,True
50,50,7,True
50,50,0,True
3,3,7,True
76,76,7,True
50,50,7,True
50,50,7,True
3,3,0,True
9,9,7,True
50,50,7,True
3,3,7,True
64,64,7,True
50,50,7,True
64,64,7,True
50,50,7,True
34,34,7,True
34,34,7,True
11,11,7,True
23,23,7,True
50,50,7,True
50,50,7,True
3,3,0,True
9,9,7,True
14,14,0,True
14,14,7,True
64,64,7,True
23,23,7,True
64,64,7,True
14,14,7,True
11,11,7,True
14,14,7,True
50,50,7,True
50,50,7,True
50,50,0,True
50,50,0,True
50,50,7,True
14,14,0,True
3,3,0,True
9,9,0,True
50,50,7,True
62,62,0,True
71,71,7,True
6,6,7,True
62,62,7,True
62,62,7,True
31,31,7,True
62,62,7,True
62,62,0,True
6,6,7,True
71,71,0,True
85,85,0,True
62,62,7,True
71,71,7,True
7,7,7,True
71,71,7,True
71,71,7,True
71,71,0,True
62,62,7,True
71,71,0,True
71,71,7,True
85,85,7,True
6,6,7,True
6,6,7,True
71,71,7,True
52,52,7,True
71,71,7,True
24,24,7,True
21,21,0,True
85,85,7,True
24,24,7,True
62,62,7,True
62,62,7,True
6,6,7,True
71,71,7,True
62,62,0,True
80,80,7,True
71,71,7,True
62,62,7,True
31,31,0,True
62,62,7,True
62,62,7,True
71,71,7,True
80,80,7,True
62,62,7,True
62,62,7,True
91,91,7,True
88,88,0,True
71,71,7,True
2,2,0,True
62,62,7,True
21,21,0,True
71,71,7,True
62,62,7,True
10,10,0,True
71,71,7,True
62,62,7,True
80,80,7,True
62,62,7,True
31,31,0,True
62,62,7,True
7,7,7,True
62,62,7,True
6,6,7,True
71,71,7,True
62,62,0,True
62,62,0,True
31,31,7,True
62,62,7,True
62,62,7,True
15,15,0,True
52,52,0,True
71,71,7,True
62,62,0,True
15,15,0,True
80,80,7,True
8,8,0,True
62,62,7,True
85,85,7,True
6,6,7,True
62,62,7,True
31,31,7,True
6,6,7,True
62,62,0,True
62,62,7,True
62,62,7,True
6,6,7,True
85,85,7,True
71,71,7,True
31,31,7,True
24,24,7,True
62,62,0,True
71,71,7,True
71,71,7,True
71,71,0,True
71,71,7,True
71,71,0,True
71,71,7,True
71,71,0,True
71,71,7,True
62,62,0,True
71,71,7,True
8,8,0,True
24,24,7,True
62,62,7,True
85,85,7,True
62,62,7,True
6,6,7,True
88,88,7,True
13,13,0,True
62,62,7,True
62,62,7,True
31,31,7,True
6,6,7,True
71,71,7,True
71,71,7,True
62,62,7,True
62,62,7,True
24,24,7,True
62,62,7,True
85,85,7,True
24,24,7,True
71,71,0,True
62,62,7,True
62,62,7,True
7,7,7,True
85,85,7,True
6,6,7,True
21,21,0,True
62,62,7,True
80,80,0,True
7,7,7,True
80,80,7,True
62,62,7,True
6,6,7,True
71,71,7,True
85,85,7,True
62,62,7,True
15,15,0,True
85,85,7,True
62,62,7,True
71,71,7,True
24,24,7,True
62,62,0,True
21,21,0,True
62,62,7,True
52,52,7,True
71,71,7,True
71,71,0,True
62,62,0,True
85,85,7,True
71,71,7,True
62,62,0,True
6,6,7,True
71,71,7,True
7,7,7,True
7,7,7,True
71,71,0,True
31,31,7,True
62,62,7,True
6,6,7,True
71,71,7,True
85,85,7,True
71,71,7,True
71,71,7,True
15,15,0,True
62,62,7,True
88,88,7,True
52,52,7,True
62,62,7,True
62,62,7,True
62,62,7,True
62,62,7,True
62,62,7,True
62,62,0,True
24,24,7,True
71,71,0,True
88,88,7,True
62,62,7,True
91,91,0,True
71,71,0,True
71,71,0,True
62,62,0,True
15,15,0,True
71,71,0,True
71,71,0,True
71,71,0,True
85,85,7,True
62,62,7,True
62,62,7,True
24,24,7,True
24,24,7,True
8,8,0,True
71,71,0,True
71,71,0,True
71,71,0,True
62,62,7,True
6,6,0,True
62,62,0,True
85,85,0,True
62,62,7,True
62,62,7,True
71,71,0,True
52,52,7,True
71,71,0,True
62,62,7,True
62,62,0,True
71,71,0,True
62,62,7,True
7,7,0,True
24,24,7,True
62,62,7,True
71,71,0,True
6,6,0,True
7,7,7,True
52,52,0,True
88,88,7,True
21,21,0,True
24,24,7,True
8,8,0,True
62,62,7,True
71,71,0,True
15,15,0,True
13,13,0,True
62,62,7,True
71,71,0,True
71,71,0,True
24,24,7,True
52,52,7,True
7,7,7,True
21,21,0,True
24,24,7,True
71,71,0,True
62,62,7,True
7,7,7,True
13,13,0,True
59,59,0,True
62,62,0,True
71,71,0,True
8,8,0,True
71,71,0,True
24,24,0,True
24,24,0,True
71,71,0,True
71,71,0,True
62,62,0,True
15,15,0,True
62,62,0,True
85,85,0,True
59,59,0,True
59,59,0,True
59,59,0,True
13,13,0,True
62,62,0,True
62,62,0,True
31,31,0,True
62,62,0,True
71,71,0,True
6,6,0,True
13,13,0,True
52,52,0,True
7,7,0,True
85,85,0,True
6,6,0,True
62,62,0,True
71,71,0,True
59,59,0,True
7,7,0,True
91,91,0,True
88,88,0,True
62,62,0,True
62,62,0,True
62,62,0,True
80,80,0,True
62,62,0,True
62,62,0,True
71,71,0,True
71,71,0,True
62,62,0,True
24,24,0,True
71,71,0,True
85,85,0,True
8,8,0,True
80,80,7,True
62,62,0,True
71,71,7,True
52,52,7,True
24,24,0,True
62,62,0,True
85,85,7,True
71,71,7,True
6,6,0,True
88,88,0,True
91,91,0,True
71,71,7,True
71,71,7,True
71,71,7,True
80,80,0,True
62,62,0,True
71,71,7,True
85,85,7,True
24,24,0,True
71,71,7,True
7,7,7,True
71,71,7,True
71,71,7,True
85,85,7,True
80,80,7,True
71,71,7,True
6,6,0,True
71,71,7,True
71,71,7,True
71,71,0,True
24,24,0,True
62,62,0,True
52,52,7,True
62,62,0,True
71,71,7,True
15,15,0,True
62,62,0,True
7,7,7,True
15,15,0,True
85,85,7,True
71,71,0,True
71,71,7,True
62,62,0,True
85,85,7,True
6,6,0,True
71,71,7,True
62,62,0,True
52,52,7,True
62,62,0,True
62,62,0,True
6,6,0,True
71,71,0,True
52,52,7,True
71,71,7,True
71,71,7,True
15,15,0,True
15,15,0,True
62,62,0,True
71,71,7,True
7,7,7,True
71,71,0,True
71,71,0,True
71,71,0,True
71,71,0,True
8,8,7,True
6,6,7,True
62,62,0,True
62,62,0,True
62,62,0,True
6,6,7,True
85,85,7,True
6,6,7,True
85,85,7,True
71,71,0,True
71,71,0,True
88,88,0,True
62,62,0,True
91,91,0,True
71,71,0,True
6,6,7,True
8,8,7,True
71,71,0,True
62,62,0,True
6,6,7,True
31,31,0,True
62,62,0,True
71,71,0,True
85,85,7,True
62,62,0,True
62,62,0,True
6,6,7,True
62,62,0,True
71,71,0,True
24,24,0,True
8,8,7,True
6,6,7,True
71,71,0,True
31,31,0,True
52,52,7,True
71,71,0,True
6,6,7,True
31,31,7,True
71,71,0,True
31,31,7,True
71,71,0,True
62,62,0,True
24,24,0,True
71,71,0,True
60,60,0,True
55,55,0,True
53,53,0,True
55,55,0,True
34,34,0,True
76,76,0,True
53,53,0,True
92,92,0,True
55,55,0,True
33,33,0,True
14,14,7,True
33,33,0,True
81,81,0,True
55,55,0,True
55,55,0,True
81,81,0,True
81,81,0,True
60,60,0,True
60,60,0,True
60,60,0,True
55,55,0,True
92,92,0,True
60,60,0,True
3,3,0,True
55,55,0,True
9,9,0,True
81,81,0,True
81,81,0,True
23,23,0,True
3,3,0,True
14,14,7,True
14,14,7,True
3,3,0,True
76,76,0,True
53,53,0,True
53,53,0,True
91,91,0,True
34,34,0,True
55,55,0,True
53,53,0,True
60,60,0,True
55,55,0,True
3,3,0,True
14,14,7,True
23,23,0,True
9,9,0,True
92,92,0,True
14,14,7,True
14,14,7,True
14,14,7,True
81,81,0,True
9,9,0,True
88,88,7,True
91,91,7,True
88,88,7,True
71,71,0,True
91,91,7,True
24,24,0,True
85,85,7,True
62,62,0,True
71,71,0,True
71,71,0,True
31,31,0,True
62,62,0,True
6,6,0,True
62,62,0,True
71,71,0,True
62,62,0,True
71,71,0,True
24,24,7,True
85,85,7,True
91,91,7,True
24,24,7,True
62,62,0,True
62,62,0,True
21,21,0,True
62,62,0,True
85,85,7,True
71,71,0,True
6,6,0,True
6,6,0,True
71,71,0,True
88,88,7,True
62,62,0,True
88,88,7,True
91,91,0,True
62,62,0,True
71,71,0,True
8,8,0,True
62,62,0,True
71,71,0,True
71,71,0,True
15,15,0,True
62,62,0,True
71,71,0,True
85,85,7,True
62,62,0,True
52,52,0,True
62,62,0,True
24,24,7,True
6,6,0,True
31,31,0,True
62,62,0,True
71,71,0,True
62,62,0,True
53,53,0,True
11,11,0,True
55,55,0,True
81,81,0,True
55,55,0,True
60,60,0,True
64,64,0,True
55,55,0,True
23,23,0,True
53,53,0,True
64,64,0,True
60,60,0,True
92,92,7,True
60,60,0,True
55,55,0,True
9,9,7,True
14,14,0,True
81,81,0,True
53,53,0,True
81,81,0,True
3,3,0,True
76,76,7,True
55,55,0,True
60,60,0,True
81,81,0,True
60,60,0,True
34,34,0,True
55,55,0,True
81,81,0,True
64,64,0,True
53,53,0,True
14,14,0,True
11,11,0,True
81,81,0,True
53,53,0,True
68,68,0,True
34,34,0,True
9,9,7,True
33,33,0,True
60,60,0,True
55,55,0,True
55,55,0,True
92,92,7,True
55,55,0,True
60,60,0,True
92,92,7,True
9,9,7,True
81,81,0,True
60,60,0,True
60,60,0,True
9,9,7,True
55,55,0,True
92,92,7,True
76,76,0,True
92,92,7,True
55,55,0,True
55,55,0,True
81,81,0,True
81,81,0,True
60,60,0,True
60,60,0,True
60,60,0,True
23,23,0,True
92,92,7,True
9,9,7,True
60,60,0,True
71,71,7,True
62,62,7,True
71,71,7,True
7,7,0,True
6,6,0,True
31,31,0,True
71,71,7,True
71,71,7,True
62,62,7,True
88,88,7,True
13,13,0,True
13,13,0,True
24,24,7,True
71,71,7,True
85,85,0,True
6,6,0,True
71,71,7,True
52,52,0,True
71,71,7,True
62,62,7,True
24,24,7,True
